,date,category_id,category,headline,articles,url
1690,2020-01-24,0,opinion,You Are Now Remotely Controlled,"Surveillance capitalists control the science and the scientists, the secrets and the truth.",https://www.nytimes.com/2020/01/24/opinion/sunday/surveillance-capitalism.html
1691,2020-01-24,0,opinion,Scandalize! Minimize! Repeat as Necessary,Right-wing media have been laying the groundwork for Trump’s acquittal for half a century.,https://www.nytimes.com/2020/01/24/opinion/sunday/impeachment-fox-news.html
1692,2020-01-24,2,politics,"Trump May Skip Debates, or Seek New Host, if Process Isn’t ‘Fair’","The nonprofit Commission on Presidential Debates has sponsored every general election debate since 1988, but the Trump campaign has raised concerns about its 2020 events.",https://www.nytimes.com/2020/01/24/us/politics/trump-presidential-debate.html
1693,2020-01-24,4,business,Stocks Fall as Second Virus Case in U.S. Spooks Investors,"Airline stocks, exposed to the impact of travel restrictions related to China’s coronavirus outbreak, were hard hit.",https://www.nytimes.com/2020/01/24/business/stock-market-today.html
1694,2020-01-24,2,politics,Why a Joe Rogan Endorsement Could Help (or Backfire on) Bernie Sanders,The Sanders campaign highlighted Mr. Rogan’s supportive comments in a video. But the podcast host has been criticized for aiding conspiracy theorists and for remarks about transgender people.,https://www.nytimes.com/2020/01/24/us/politics/bernie-sanders-endorsement-joe-rogan.html
1695,2020-01-24,2,politics,Lev Parnas Says He Has Recording of Trump Calling for Ambassador’s Firing,The former associate of Rudolph W. Giuliani said through his lawyer that he had given the recording to the House Intelligence Committee for use in the impeachment inquiry.,https://www.nytimes.com/2020/01/24/us/politics/trump-recording-yovanovitch.html
1696,2020-01-24,0,opinion,Minutes of the Monthly Chapter Meeting: Influencers’ Union L39,The chairperson called the meeting to order by banging a selfie stick against a rustic drum.,https://www.nytimes.com/2020/01/24/opinion/sunday/minutes-of-the-monthly-chapter-meeting-influencers-union-L39.html
1697,2020-01-24,2,politics,U.S. Cracks Down on Counterfeits in a Warning Shot to China,The Trump administration is stepping up searches and squeezing online sellers like Amazon to make sure Beijing is sticking to a partial trade deal.,https://www.nytimes.com/2020/01/24/us/politics/us-cracks-down-on-counterfeits-in-a-warning-shot-to-china.html
1698,2020-01-24,0,opinion,Hubris on the Campaign Trail,Mike Bloomberg is playing true to type.,https://www.nytimes.com/2020/01/24/opinion/michael-bloomberg-campaign.html
1699,2020-01-24,1,world,"Mexico Breaks Up a Migrant Caravan, Pleasing White House","The Mexican authorities used pepper spray on a caravan of 4,000 Central American migrants who tried to enter the country illegally, and dangled the possibility of jobs for those who registered.",https://www.nytimes.com/2020/01/24/world/americas/migrant-caravan-mexico.html
1700,2020-01-25,0,opinion,Anyone but Trump? Not So Fast,Let’s not exchange one reckless president for another.,https://www.nytimes.com/2020/01/24/opinion/sanders-warren-trump-2020.html
1701,2020-01-25,2,politics,Few G.O.P. Senators Display Any Hint of Being Swayed by Democrats’ Arguments,"While the Senate verdict on impeachment could come soon, the public judgment will not be rendered until November.",https://www.nytimes.com/2020/01/24/us/politics/senate-republicans-trump-impeachment.html
1702,2020-01-25,0,opinion,Day 4 of Trump’s Trial: The Case for Obstruction,The House managers rest their case. For now.,https://www.nytimes.com/2020/01/24/opinion/trump-impeachment-obstruction.html
1703,2020-01-25,5,sports,A Tribute to Eli Manning: ‘No Giant Will Ever Wear No. 10 Again’,"Former Giants players and coaches gathered as Manning, 39, formally announced his retirement from the N.F.L.",https://www.nytimes.com/2020/01/24/sports/eli-manning-retirement-speech.html
1704,2020-01-25,1,world,Commemorating the Victims of Canada’s ‘Gay Purge’,A national memorial will soon rise to the thousands of people whose careers were ruined because of their sexual orientation.,https://www.nytimes.com/2020/01/24/world/canada/canada-gay-purge-monument.html
1705,2020-01-25,5,sports,"Wang Qiang, Fresh From Upsetting Serena, Now Believes She Belongs","The Chinese player, seeded 27th and headed for the fourth round of the Australian Open, has spent months building up her strength — and confidence.",https://www.nytimes.com/2020/01/24/sports/wang-qiang.html
1706,2020-01-25,0,opinion,My Piece of the American Id,"Does equality in the age of Trump mean I can be irrationally angry, too?",https://www.nytimes.com/2020/01/24/opinion/trump-race-anger.html
1707,2020-01-25,5,sports,Luis Rojas and the Mets Embrace Their Second Chance,"Passed over last fall in the Mets’ search for a manager, Rojas will take over the team now that Carlos Beltran is gone.",https://www.nytimes.com/2020/01/24/sports/baseball/luis-rojas-mets.html
1708,2020-01-25,2,politics,"In Limelight Again, Key Impeachment Witnesses Still Experience a Divided Response",Some have been cheered again by admirers while others are drawing a new round of insults and invective from supporters of Mr. Trump — and even from the president himself.,https://www.nytimes.com/2020/01/24/us/politics/impeachment-witnesses.html
1709,2020-01-25,2,politics,"Emotional Schiff Speech Goes Viral, Delighting the Left and Enraging the Right",Representative Adam B. Schiff took a risk in telling senators they must convict and remove President Trump because “you know you can't trust this president to do what's right for this country.”,https://www.nytimes.com/2020/01/24/us/politics/adam-schiff-closing-remarks.html
1710,2020-01-25,2,politics,Trump Tries to Upstage Drama in the Senate With His Own Programming,"While Democrats and Republicans debate whether he should be convicted and removed from office, the president has offered up an alternative menu of events and priorities.",https://www.nytimes.com/2020/01/24/us/politics/trump-impeachment-strategy.html
1711,2020-01-25,2,politics,"Branding Trump a Danger, Democrats Cap the Case for His Removal","On the final day of their oral arguments, House impeachment managers called President Trump a danger to the nation.",https://www.nytimes.com/2020/01/24/us/politics/democrats-impeachment-trial.html
1712,2020-01-25,2,politics,Argument Erupts in Guantánamo Court Over Use of the Term ‘Torture’,"A military judge said he would decide before the trial of five men accused of plotting the Sept. 11, 2001, attacks whether their treatment in C.I.A. prisons amounted to torture.",https://www.nytimes.com/2020/01/24/us/politics/gitmo-torture.html
1713,2020-01-25,3,arts,"Trump Impeachment: Making a Case Against a President, and Against Tuning Out",The Democratic impeachment case used passion and video clips to substitute for witnesses and fight apathy.,https://www.nytimes.com/2020/01/24/arts/television/trump-impeachment.html
1714,2020-01-25,2,politics,Impeachment Briefing: ‘Take Her Out’,"After a tape of President Trump talking about the ambassador to Ukraine emerged, the secretary of state lashed out at a reporter’s question.",https://www.nytimes.com/2020/01/24/us/politics/impeachment-briefing-yovanovitch-pompeo-NPR.html
1715,2020-01-25,5,sports,Gracie Gold Skates to 12th Place and a Standing Ovation at U.S. Championships,"Gold, the Olympian whose career was sidetracked by mental illness, was moved to tears as the audience saluted her in a significant comeback performance.",https://www.nytimes.com/2020/01/24/sports/gracie-gold-figure-skating.html
1716,2020-01-25,1,world,Coronavirus Spurs China to Suspend Tours Abroad and Xi to Warn of a ‘Grave Situation’,Concern over the outbreak has crept closer to central government offices and the ruling Communist Party’s seat of power.,https://www.nytimes.com/2020/01/25/world/asia/china-coronavirus.html
1717,2020-01-25,2,politics,The Haves of Iowa and the Have-Nots Across the Border,"South Dakota has four dead presidents carved in stone on Mount Rushmore. But good luck getting real, live presidential hopefuls to come visit.",https://www.nytimes.com/2020/01/25/us/politics/iowa-caucus-midwest-states.html
1718,2020-01-25,3,arts,What’s on TV Saturday: ‘The Cave’ and a New ‘Sabrina’ Season,A Syrian documentary is on National Geographic. And “Chilling Adventures of Sabrina” returns to Netflix.,https://www.nytimes.com/2020/01/25/arts/television/whats-on-tv-saturday-the-cave-and-a-new-sabrina-season.html
1719,2020-01-25,1,world,Glenn Greenwald in Bolsonaro’s Brazil: ‘I Trigger a Lot of Their Primal Rage’,"The American journalist has found himself at the center of another political firestorm, this time over press freedom in Brazil.",https://www.nytimes.com/2020/01/25/world/americas/glenn-greenwald-brazil-bolsonaro-cybercrimes.html
1720,2020-01-25,2,politics,"Sanders, Biden, Clinton? This Week in the 2020 Race",Paying attention to the impeachment trial this week? Us too. But here are 7 things that happened on the campaign trail you may have missed.,https://www.nytimes.com/2020/01/25/us/politics/iowa-biden-sanders-clinton.html
1721,2020-01-25,2,politics,"Sanders Seizes Lead in Volatile Iowa Race, Times Poll Finds","With solid support from liberals, Mr. Sanders appears to be peaking just as the caucuses approach. But many Iowa voters said they could still change their mind.",https://www.nytimes.com/2020/01/25/us/politics/democratic-iowa-poll-sanders.html
1722,2020-01-25,0,opinion,Legalized Bribery by Elites Is Here to Stay. Now What?,"Conservatives have won a generational lock on the highest courts, entrenching Citizens United. But the courts aren’t the only way to bring change.",https://www.nytimes.com/2020/01/25/opinion/citizens-united-2020-spending.html
1723,2020-01-25,4,business,Your Credit Score May Soon Change. Here’s Why.,FICO is tweaking its all-important formula. Scores will rise for about 40 million people and drop for another 40 million.,https://www.nytimes.com/2020/01/25/business/credit-score-fico-change.html
1724,2020-01-25,2,politics,What to Watch For in Trump’s Impeachment Trial on Saturday,House impeachment managers will step back as the president’s legal team fires its first salvo.,https://www.nytimes.com/2020/01/25/us/politics/impeachment-hearings.html
1725,2020-01-25,5,sports,"For Novak Djokovic, the Goal Is Still Titles, but ‘More Than That’","Of the Big Three in men’s tennis, Roger Federer is the pleaser and Rafael Nadal is the fighter. Call Djokovic the searcher.",https://www.nytimes.com/2020/01/25/sports/novak-djokovic-australian-open.html
1726,2020-01-25,2,politics,Who Are Trump’s Impeachment Defense Lawyers?,The president’s legal team must maintain his support in the Senate while arguing his case to a broader jury: voters watching at home.,https://www.nytimes.com/2020/01/25/us/politics/trump-lawyers-defense-team-impeachment.html
1727,2020-01-25,1,world,"At Border of 2 Nuclear-Armed Nations: Machine Guns, Anxiety and Dancing","Every evening along the India-Pakistan border, the two sides stage enormous nationalistic pep rallies, whose highlight is a military “stomp-off.”",https://www.nytimes.com/2020/01/25/world/asia/india-pakistan-border-ceremony.html
1728,2020-01-25,1,world,"75 Years After Auschwitz Liberation, Worry That ‘Never Again’ Is Not Assured","Amid a surge of anti-Semitism and a rise in dehumanizing political rhetoric, there is fear that the horrific lessons of the death camp are being lost.",https://www.nytimes.com/2020/01/25/world/europe/auschwitz-liberation-75th-anniversary.html
1729,2020-01-25,2,politics,‘Good Not to Be In Washington’: Senators Return to Iowa for Burst of Campaigning,"Bernie Sanders, Elizabeth Warren and Amy Klobuchar hit the 2020 campaign trail on Saturday during a break in the impeachment trial.",https://www.nytimes.com/2020/01/25/us/politics/joe-biden-cindy-axne-iowa.html
1730,2020-01-25,1,world,Indonesia Releases U.S. Journalist Detained Over Visa Issue,"The authorities had threatened a yearslong prison sentence for Philip Jacobson, who was jailed for three days. He is likely to be deported soon, but his movements remain restricted.",https://www.nytimes.com/2020/01/25/world/asia/indonesia-american-journalist-philip-jacobson.html
1731,2020-01-25,5,sports,It’s Time to Ask What Africa Needs,"Yes, Europe’s interests are important. But they shouldn’t be allowed to drive every decision in soccer.",https://www.nytimes.com/2020/01/25/sports/soccer/rory-smith-africa-soccer.html
1732,2020-01-25,1,world,Girl and Her Father Are Killed by Afghan Forces,"The girl was shot dead in southern Afghanistan, and when her father took her body to a military base to ask for justice, he was killed.",https://www.nytimes.com/2020/01/25/world/asia/girl-shot-dead-afghanistan.html
1733,2020-01-25,3,arts,See How 7 Grammy Artists Made Their Hits,"Taylor Swift, Billie Eilish, Lil Nas X, Lizzo and more reveal their creative processes in our Diary of a Song series.",https://www.nytimes.com/2020/01/25/arts/music/grammys-diary-of-a-song.html
1734,2020-01-25,2,politics,"Could Trump Muzzle John Bolton? The Limits of Executive Privilege, Explained","If senators vote to subpoena testimony for the impeachment trial, the president may not be able to block or delay a willing witness.",https://www.nytimes.com/2020/01/25/us/politics/bolton-impeachment-executive-privilege.html
1735,2020-01-25,0,opinion,Notorious D.J.T. on Trial,Fidget spinners and spinning Republicans make the best of a bad case for Donald John Trump.,https://www.nytimes.com/2020/01/25/opinion/sunday/trump-senate-impeachment-trial.html
1736,2020-01-25,3,arts,Staatsballett Berlin Leaders to Leave Prematurely,"After only a year together on the job, Johannes Ohman and Sasha Waltz are stepping down. He will lead another house, and she will to return to choreography.",https://www.nytimes.com/2020/01/25/arts/dance/staatsballett-berlin.html
1737,2020-01-25,0,opinion,Ending Systemic Racism Is the Revolution Cuba Needs,Afro-Cubans have long been pushed to the margins. The leaders of the post-Castro era must work to change the course of history.,https://www.nytimes.com/2020/01/25/opinion/international-world/ending-systemic-racism-is-the-revolution-cuba-needs.html
1738,2020-01-25,2,politics,Tom Steyer Spends Millions in South Carolina. Black Voters Reap the Benefit.,"Seeking inroads in the state, Mr. Steyer, a hedge-fund billionaire, is paying black vendors, hiring black staff members and appearing in rural outposts, lavishing money and attention. It’s paying dividends.",https://www.nytimes.com/2020/01/25/us/politics/tom-steyer-millions-south-carolina.html
1739,2020-01-25,5,sports,Round of Upsets at Australian Open as 6 of Top 10 Women’s Seeds Lose,"Pliskova, Svitolina and Bencic joined Osaka, Serena Williams and Wozniacki among the high-profile casualties in a previously placid tournament.",https://www.nytimes.com/2020/01/25/sports/tennis/australian-open-upsets.html
1740,2020-01-25,1,world,Iraq Police Crack Down on Protests as Influential Cleric Withdraws Support,"Security forces took back bridges and squares in Baghdad and Basra after the prominent Shiite cleric, Moktada al-Sadr, said he would no longer intervene on protesters’ behalf.",https://www.nytimes.com/2020/01/25/world/middleeast/iraq-protests-Sadr.html
1741,2020-01-25,0,opinion,Working-Class Families in Despair,Readers discuss an article about the high death rate from drug and alcohol abuse and suicide in the hometown of the columnist Nicholas Kristof.,https://www.nytimes.com/2020/01/25/opinion/letters/working-class-families.html
1742,2020-01-25,2,politics,Trump Impeachment: Highlights of Saturday’s Trial,"After a three-day presentation from House Democrats, President Trump’s lawyers took the stage in a short Saturday session to begin arguing against his removal. Here were the highlights.",https://www.nytimes.com/2020/01/25/us/politics/trump-impeachment-hearings-saturday.html
1743,2020-01-25,1,world,China’s Omnivorous Markets Are in the Eye of a Lethal Outbreak Once Again,The coronavirus that has spread from Wuhan has been linked to the sale of live wildlife at a market that experts describe as a perfect incubator for novel pathogens.,https://www.nytimes.com/2020/01/25/world/asia/china-markets-coronavirus-sars.html
1744,2020-01-25,2,politics,"Lamar Alexander, Set to Leave Office, Is G.O.P. Wild Card on Witnesses","The Tennessee Republican was a protege of Senator Howard H. Baker Jr., another Republican from Tennessee, who turned against Richard Nixon. Now Mr. Alexander may hold the fate of President Trump in his hands.",https://www.nytimes.com/2020/01/25/us/politics/lamar-alexander-witnesses-impeachment.html
1745,2020-01-25,1,world,"Gantz to Meet Trump on Peace Plan, but Alone, Not With Netanyahu","Seemingly cornered into an awkward meeting with his political rival and the U.S. president, Benny Gantz finds a way to avoid aiding Benjamin Netanyahu — without offending the White House.",https://www.nytimes.com/2020/01/25/world/middleeast/israel-gantz-peace-plan.html
1746,2020-01-25,2,politics,"Trump Team, Opening Defense, Accuses Democrats of Plot to Subvert Election","President Trump’s lawyers argued against his removal in the Senate impeachment trial, saying Democrats are “asking you to tear up all of the ballots” by convicting him of high crimes and misdemeanors.",https://www.nytimes.com/2020/01/25/us/politics/trump-impeachment-defense.html
1747,2020-01-25,3,arts,"Nancy Drew Is Dead! Don't Worry, the Hardy Boys Are on the Case","A new comic book series imagines that Nancy has been killed, infuriating some fans of the unstoppable teen detective who made her debut 90 years ago.",https://www.nytimes.com/2020/01/25/arts/nancy-drew-hardy-boys-comic.html
1748,2020-01-25,0,opinion,What if It Were Obama on Trial?,Consider Trump’s impeachment from some other angles.,https://www.nytimes.com/2020/01/25/opinion/sunday/obama-trump-senate-trial.html
1749,2020-01-25,0,opinion,Trump’s Best Defense,"It’s that he wants to be L.B.J., not Mussolini. (But that’s still a problem.)",https://www.nytimes.com/2020/01/25/opinion/sunday/trump-impeachment-defense.html
1750,2020-01-25,0,opinion,"Of All Trump’s Defenses, This Is the Lamest",Only the voters can send the president packing? That’s a joke.,https://www.nytimes.com/2020/01/25/opinion/sunday/trump-impeachment-election-2020.html
1751,2020-01-25,0,opinion,Can Western Firms Stop Profiting From Poor Nations’ Corruption?,The daughter of Angola’s former president may face charges of corruption that was made easier by established business advisers.,https://www.nytimes.com/2020/01/25/opinion/sunday/angola-corrupt.html
1752,2020-01-25,3,arts,Can the Grammys Be Trusted?,Younger artists have been suspicious of the music industry’s “biggest night” for years. New allegations of misconduct at the Recording Academy seem to confirm the worst.,https://www.nytimes.com/2020/01/25/arts/music/grammys-controversy.html
1753,2020-01-25,0,opinion,Why Do We Have an Electoral College Again?,A pair of new Supreme Court cases reveal a foundational flaw in how we pick the president.,https://www.nytimes.com/2020/01/25/opinion/sunday/electoral-college-supreme-court.html
1754,2020-01-25,2,politics,Cities Prepare for the Worst as Trump’s Food Stamp Cuts Near,"Cuyahoga County, Ohio, has used a waiver for years to avoid certain work requirements for many of its food-stamp recipients. Under new rules, that is about to end.",https://www.nytimes.com/2020/01/25/us/politics/trumps-food-stamp-cuts.html
1755,2020-01-25,0,opinion,How Does a Nation Adapt to Its Own Murder?,"Australia is going up in flames, and its government calls for resilience while planning for more coal mines.",https://www.nytimes.com/2020/01/25/opinion/sunday/australia-fires-climate-change.html
1756,2020-01-25,4,business,"Clayton Christensen, Guru of ‘Disruptive Innovation,’ Dies at 67",He broke ground with his assertion that the factors that helped the best companies succeed were also the reasons some of those same companies failed.,https://www.nytimes.com/2020/01/25/business/clayton-christensen-dead.html
1757,2020-01-25,1,world,"Coronavirus Exposes Core Flaws, and Few Strengths, in China’s Governance","While China can mobilize a huge national response to the outbreak, its response to the crisis is also a lesson in how the country’s political weak points can carry grave consequences for world health.",https://www.nytimes.com/2020/01/25/world/asia/coronavirus-crisis-china-response.html
1758,2020-01-25,1,world,Effects of Coronavirus Begin Echoing Far From Wuhan Epicenter,"Hong Kong closed its schools for several weeks, Beijing began limiting bus travel in and out of the capital and China’s travel association suspended tour groups of citizens heading overseas.",https://www.nytimes.com/2020/01/25/world/asia/china-wuhan-coronavirus.html
1759,2020-01-25,3,arts,"As ‘American Dirt’ Racks Up Sales, Its Author Becomes the Story","Jeanine Cummins’s novel about migrants fleeing violence is a hit with booksellers, but critics have called it “trauma porn” that exploits another country’s pain.",https://www.nytimes.com/2020/01/25/arts/american-dirt-jeanine-cummins.html
1760,2020-01-25,0,opinion,Day 5 of Trump’s Trial: The Defense Opens,"The White House counsel, Pat Cipollone, promised to make quick work of the House managers’ case against the president.",https://www.nytimes.com/2020/01/25/opinion/senate-impeachment-trial.html
1761,2020-01-25,2,politics,Trump Calls for Ambassador’s Firing in Recording,"President Trump called for the removal of Marie L. Yovanovitch as the United States ambassador to Ukraine, a 2018 recording of a conversation between the president, Lev Parnas and others shows.",https://www.nytimes.com/video/us/politics/100000006942121/trump-calls-for-ambassadors-firing-in-recording.html
1762,2020-01-25,2,politics,Tape Made Public of Trump Discussing Ukraine With Donors,The recording from a dinner in 2018 showed that the president spent an hour with two key players in the Ukraine pressure campaign. He has repeatedly said he does not know them.,https://www.nytimes.com/2020/01/25/us/politics/trump-ukraine-donors.html
1763,2020-01-25,2,politics,Impeachment Briefing: Working on the Weekend,White House lawyers made their first formal case against the impeachment of their boss.,https://www.nytimes.com/2020/01/25/us/politics/impeachment-briefing-working-on-the-weekend.html
1764,2020-01-25,2,politics,"Pompeo Denounces News Media, Undermining U.S. Message on Press Freedom","In an extraordinary statement, Secretary of State Mike Pompeo criticized a veteran NPR reporter, Mary Louise Kelly, and said the news media was “unhinged.”",https://www.nytimes.com/2020/01/25/us/politics/pompeo-mary-louise-kelly.html
1765,2020-01-26,2,politics,Des Moines Register Endorses Elizabeth Warren as Iowa Caucuses Approach,"Iowa’s most influential newspaper called Ms. Warren “the best leader for these times,” making its selection just over a week before the state’s caucuses.",https://www.nytimes.com/2020/01/25/us/politics/elizabeth-warren-des-moines-register-endorsement.html
1766,2020-01-26,2,politics,Full Recording: Trump’s 2018 Dinner With Donors,"At a 2018 dinner with donors, President Trump discussed a variety of topics, including golf, trade and politics.",https://www.nytimes.com/video/us/politics/100000006942199/full-recording-trumps-2018-dinner-with-donors.html
1767,2020-01-26,2,politics,20 Questions With Tom Steyer,"We asked Tom Steyer 20 questions on subjects that include debating President Trump, economic priorities and celebrity crushes.",https://www.nytimes.com/interactive/2020/us/politics/tom-steyer-20-questions.html
1768,2020-01-26,2,politics,2020 Democrats on Their World Image,We asked the candidates what they want foreign leaders to know about them.,https://www.nytimes.com/interactive/2020/us/politics/diplomacy-20-questions.html
1769,2020-01-26,2,politics,2020 Democrats on Their Memorable Moments,We asked the candidates about their most memorable moment of the campaign.,https://www.nytimes.com/interactive/2020/us/politics/campaign-highlights-20-questions.html
1770,2020-01-26,2,politics,2020 Democrats on Their Vice President Picks,We asked the candidates about picking a vice president.,https://www.nytimes.com/interactive/2020/us/politics/vice-president-20-questions.html
1771,2020-01-26,2,politics,2020 Democrats on Debating Trump,We asked the candidates about how they would debate President Trump.,https://www.nytimes.com/interactive/2020/us/politics/trump-debate-20-questions.html
1772,2020-01-26,2,politics,2020 Democrats on Their Economic Priorities,We asked the candidates about their fundamental economic priorities.,https://www.nytimes.com/interactive/2020/us/politics/us-economy-20-questions.html
1773,2020-01-26,2,politics,2020 Democrats on Judging Their Own Success as President,We asked the candidates how they would judge whether their presidency was successful.,https://www.nytimes.com/interactive/2020/us/politics/success-failure-20-questions.html
1774,2020-01-26,2,politics,2020 Democrats on Working With Republicans,We asked the candidates how they would get Republicans to support their agenda.,https://www.nytimes.com/interactive/2020/us/politics/republicans-20-questions.html
1775,2020-01-26,2,politics,2020 Democrats on Obama,We asked the candidates to assess Barack Obama’s presidency.,https://www.nytimes.com/interactive/2020/us/politics/barack-obama-20-questions.html
1776,2020-01-26,2,politics,2020 Democrats on Foreign Leaders,We asked the candidates about their favorite foreign leader.,https://www.nytimes.com/interactive/2020/us/politics/foreign-leader-20-questions.html
1777,2020-01-26,2,politics,2020 Democrats on Saudi Arabia,We asked the candidates whether they consider Saudi Arabia an ally.,https://www.nytimes.com/interactive/2020/us/politics/us-allies-saudi-arabia-20-questions.html
1778,2020-01-26,2,politics,2020 Democrats on Hong Kong,We asked the candidates about the role of the United States in Hong Kong.,https://www.nytimes.com/interactive/2020/us/politics/hong-kong-protests-20-questions.html
1779,2020-01-26,2,politics,2020 Democrats on Racism,We asked the candidates whether they thought the United States was a racist country.,https://www.nytimes.com/interactive/2020/us/politics/racism-in-america-20-questions.html
1780,2020-01-26,2,politics,2020 Democrats on Climate Change,We asked the candidates about the urgency of reducing carbon emissions.,https://www.nytimes.com/interactive/2020/us/politics/carbon-emissions-20-questions.html
1781,2020-01-26,2,politics,2020 Democrats on Vaping,We asked the candidates about whether vaping products should be legal.,https://www.nytimes.com/interactive/2020/us/politics/vaping-ban-20-questions.html
1782,2020-01-26,2,politics,2020 Democrats on Ethical Standards,We asked the candidates about how they would prevent their family from profiting off their administration.,https://www.nytimes.com/interactive/2020/us/politics/nepotism-corruption-20-questions.html
1783,2020-01-26,2,politics,2020 Democrats on Investigating Trump,We asked the candidates whether the next administration should investigate President Trump.,https://www.nytimes.com/interactive/2020/us/politics/trump-investigation-20-questions.html
1784,2020-01-26,2,politics,2020 Democrats on Books,We asked the candidates about the last book they read.,https://www.nytimes.com/interactive/2020/us/politics/books-20-questions.html
1785,2020-01-26,2,politics,2020 Democrats on Celebrity Crushes,We asked the candidates about their celebrity crushes.,https://www.nytimes.com/interactive/2020/us/politics/celebrity-crush-20-questions.html
1786,2020-01-26,2,politics,2020 Democrats on Their 18-Year-Old Self,We asked the candidates what their 18-year-old self would think of them now.,https://www.nytimes.com/interactive/2020/us/politics/18-year-old-self-20-questions.html
1787,2020-01-26,2,politics,20 Questions With Michael R. Bloomberg,"We asked Michael R. Bloomberg 20 questions on subjects that include debating President Trump, economic priorities and celebrity crushes.",https://www.nytimes.com/interactive/2020/us/politics/michael-r-bloomberg-20-questions.html
1788,2020-01-26,2,politics,20 Questions With Pete Buttigieg,"We asked Pete Buttigieg 20 questions on subjects that include debating President Trump, economic priorities and celebrity crushes.",https://www.nytimes.com/interactive/2020/us/politics/pete-buttigieg-20-questions.html
1789,2020-01-26,2,politics,20 Questions With Amy Klobuchar,"We asked Amy Klobuchar 20 questions on subjects that include debating President Trump, economic priorities and celebrity crushes.",https://www.nytimes.com/interactive/2020/us/politics/amy-klobuchar-20-questions.html
1790,2020-01-26,2,politics,20 Questions With Elizabeth Warren,"We asked Elizabeth Warren 20 questions on subjects that include debating President Trump, economic priorities and celebrity crushes.",https://www.nytimes.com/interactive/2020/us/politics/elizabeth-warren-20-questions.html
1791,2020-01-26,2,politics,20 Questions With Andrew Yang,"We asked Andrew Yang 20 questions on subjects that include debating President Trump, economic priorities and celebrity crushes.",https://www.nytimes.com/interactive/2020/us/politics/andrew-yang-20-questions.html
1792,2020-01-26,2,politics,20 (More) Questions With Democrats,We sat down again with Democratic candidates and asked them a new set of questions. Watch their answers.,https://www.nytimes.com/interactive/2020/us/politics/democratic-candidates-20-questions.html
1793,2020-01-26,2,politics,2020 Democrats on Bad Habits,We asked the candidates if they have a bad habit.,https://www.nytimes.com/interactive/2020/us/politics/bad-habits-20-questions.html
1794,2020-01-26,2,politics,Ashley Judd Wants the Next Women’s March to Be a ‘Victory March’,The actress and activist decided against running for office herself a few years ago. But she’s out stumping for Elizabeth Warren.,https://www.nytimes.com/2020/01/25/us/politics/elizabeth-warren-ashley-judd-2020.html
1795,2020-01-26,1,world,North Korean Leader’s Aunt Re-emerges After Husband’s Execution,Kim Kyong-hui resurfaces as Kim Jong-un emphasizes his bloodline to consolidate his people’s loyalty.,https://www.nytimes.com/2020/01/25/world/asia/north-korea-kim-jong-un-aunt.html
1796,2020-01-26,1,world,"More U.S. Coronavirus Cases Emerge, as China’s Death Toll Rises","The number of dead climbed to at least 80, while in the United States, five cases were confirmed.",https://www.nytimes.com/2020/01/26/world/china-coronavirus.html
1797,2020-01-26,3,arts,What’s on TV Sunday: ‘The L Word: Generation Q’ and the Grammys,"The first season of “Generation Q” comes to a close on Showtime, and the 62nd Grammy Awards air on CBS.",https://www.nytimes.com/2020/01/26/arts/television/whats-on-tv-sunday-the-l-word-generation-q-and-the-grammys.html
1798,2020-01-26,1,world,France Judges Dead Jihadists but Refuses to Repatriate the Living,"With public opinion firmly against allowing the return of those who left to fight in Syria and Iraq, the French justice system finds itself facing the strange concept of the “ghost trial.”",https://www.nytimes.com/2020/01/26/world/europe/france-ghost-trials-isis.html
1799,2020-01-26,5,sports,How the W.N.B.A. Deal Got Done,"When the league’s new commissioner took the reins, she worked to build trust with players and their union, knowing they shared an important goal: women’s empowerment.",https://www.nytimes.com/2020/01/26/sports/basketball/wnba-collective-bargaining-agreement.html
1800,2020-01-26,5,sports,The Stories Their Skateboards Could Tell,"An artist, a photographer, a writer and a skate-shop owner pull back the curtain on a culture about to have its moment at the Tokyo Olympics.",https://www.nytimes.com/2020/01/26/sports/olympics/japan-skateboarding-tokyo-olympics.html
1801,2020-01-26,1,world,Anatomy of a Lie: How Iran Covered Up the Downing of an Airliner,"For three days, Iranian military officials knew they had shot down a Ukrainian jetliner while the government issued false statements, denying any responsibility.",https://www.nytimes.com/2020/01/26/world/middleeast/iran-plane-crash-coverup.html
1802,2020-01-26,3,arts,‘Saturday Night Live’ Spoofs Trump’s Impeachment Trial,"The host Adam Driver also played his “Star Wars” character, Kylo Ren, in another sendup of “Undercover Boss.”",https://www.nytimes.com/2020/01/26/arts/television/saturday-night-live.html
1803,2020-01-26,1,world,"California Confirms Coronavirus Patient, Marking Third U.S. Case",The other two cases were in Washington State and Chicago.,https://www.nytimes.com/2020/01/26/world/asia/26california-coronavirus.html
1804,2020-01-26,1,world,India Restores Some Internet Access in Kashmir After Long Shutdown,"The announcement applied only to 301 websites, and many Kashmiris said they were still in an information black hole.",https://www.nytimes.com/2020/01/26/world/asia/kashmir-internet-shutdown-india.html
1805,2020-01-26,1,world,20 Questions With 2020 Democrats,"Before the Iowa caucuses, we sat down with the 2020 Democratic presidential candidates (again) to ask 20 questions on President Trump, foreign policy, celebrity crushes and more.",https://www.nytimes.com/video/world/americas/100000006933977/20-questions-with-2020-democrats.html
